,id,comment,contents
686,  EXILE,원가절감을 소프트웨어로 눈속임 하려다 딱 걸린 케이스. 디자인도 그대로고 카메라도 그대로고.. 그냥 돈 아낄려고 작정한 폰. 울트라 레드 사전예약했다가 알주일 쓰고 바로 팔아버렸음. GOS사기부터 배터리도 빨리달고 사은품 줄이고 보호필름은 중소업체 기술 빼다가 걸려서 그것도 못 붙여주고.. 가장좋은 칩셋에 발열 잡았다고 개구라쳐놓고 제대로 된 사과도 안하고.. 그냥 총체적으로 돈값 못하고 그냥 충성고객 조차도 개 호구로 만드는.. 어떻게 보면 대단한 폰임. 노모씨 역작일진 모르겠지만 배신감 사기 당한거 생각하면 역대급 쓰레기폰임,UNDERkg
687,  김이겸,S팬 내장된 폰이 사라지면 무조건 아이폰 사지...,UNDERkg
688,  앵그리죠,와 영상보는데 플리커링 뭐야?? ㅋㅋㅋ 진짜 너무 심하다.. 노말이랑 플러스는 다른 유튜버들 영상으로도 많이 봐서 알고 있었는데 울트라 조차도.. ㅋㅋㅋㅋ,UNDERkg
689,  SAVIA,"삼성전자 주식사놨다가 떡락하신분들 많은데 마침 회사에서 업무용 아이폰 Xr 지급해주네???써보시더니 좋다고 아이폰으로 넘어오신다는분이 많네요 4년전에 나온기기가 마음에 들었나봅니다 허허,,,,",UNDERkg
690,  Grace,"아마 지금 MX사업본부 높으신분 머리속에서 ""수익이 안나오네? 또 어디서 원가절감하지?"" 이생각중일거 같은데",UNDERkg
691,  Ansbert P,노트10 더 써야겠네,UNDERkg
692,  _,가격은 최신 아이폰급성능은 5년 전 아이폰급gos 안 터지고 가격 떡락 안 됐으면 아직도 한국인들 등쳐먹고 있었겠지,UNDERkg
693,  YoPa,10:19 4G 5G 둘이 바뀐거 같은데요..?,UNDERkg
694,  노탁구,재용이형 태문이 손 안봐???지금 갤22사태가 갤5 갤노트7사태보다 훨씬 심각함…진짜 여기서 한치만 잘못 움직이면 바로 나락행임,UNDERkg
695,  개미,차라리 샤오미를 사짘ㅋㅋ,UNDERkg
696,  yongkoon 90,근데 나도 이번 이슈정말싫은데... 아이폰은 사기싫으면 진짜 그냥 갤럭시사야함... 영상말대로 뭐살껀데??? 하면 대안없음..솔직히,UNDERkg
697,  Delom,3백산업으로 국가보조받아서 큰 놈들이 해외에서 잘 팔리지도 않는 플래그십 국내에서 많이 팔아주는데 배신을 해?,UNDERkg
698,  Benefit,잡스러운 기능 이것 저것 넣는거 보다 폰이 기본이 되있어야지. 뭔가 난잡스럽고 정신 없는거 같음.,UNDERkg
699,  jae kwang choi,인질……한마디로 정리…..,UNDERkg
700,  soulsoulsoul 333,갤럭시s22u 사용했던 사람으로써 스마트폰은 걍 애플로...,UNDERkg
701,  빅그네,lg폰이후로 이렇게 까는 리뷰는 처음아닌가,UNDERkg
702,  Mason,아이폰 통화녹음도 스위치라는 앱 쓰면 어떻게든지 할순있음,UNDERkg
703,  정덕영,삼성폰은 삼성페이만 되면 되는거다다른걸 원한다면 아이폰을 사면 된다,UNDERkg
704,  정성호,전 1tb 카드할인해서 151만원.....ㅜㅜ사고 보니 혜택이 ......흑우인가......,UNDERkg
705,  요한,자꾸 사전예약자를 병신으로 만드는데 계속 그렇게 나가면 기다리면 안팔려서 가격 내리는 싸구려 폰이라는 이미지가 박힐수밖에없음,UNDERkg
706,  O72O,s펜 없으면 죽을거 같다 가 아닌이상 전혀 살 필요 없는 폐급폰,UNDERkg
707,  Bo Seok Kim,난 결정했다. 다음폰은 무조건 아이폰이다.,UNDERkg
708,  페브리즐,"통화녹음, AOD, 클립보드 ,삼성페이 ,폴드 대화면, 게임 결제 , 기기 할인과 사은품 , 굿락,원핸드 등등... 인질이 너무 많아",UNDERkg
709,  변상혁,노트10 시리즈 연전연승....,UNDERkg
710,  g,공시..ㅋ 이통사도 5G로 배짱장사하는거 똑같음,UNDERkg
711,  choko TV YOUCHAN,슬프다 기술의 삼성인데,UNDERkg
712,  Jackie Kim,반대로말하면 삼성페이 통화녹음 아니면 절대 살이유가없음.,UNDERkg
713,  TMSB,GOS 때문에 안 싸요.... 아이폰 으로 감.  싸지마세요.... 발열이 너무 심함 최악의 폰임,UNDERkg
714,  NLS,저 현재 아이폰 8 플러스 레드 쓰고 있습니다. 이제 슬슬 휴대폰 바꾸려고 하는데 아이폰 14 로 갈지 아니면 갤럭시 폴드 4 로 갈지 고민 하고 있는데 뭘로 해야 하나요?? 둘다 저한테는 다 좋고 빠른 휴대폰이라서...,UNDERkg
715,  TAE TAE,S7부터 삼성폰 사면 이미 호구임.. 맨날 성능 애플처럼 못만드니 원가절감하고.. 한국인들만 사는 핸드폰,UNDERkg
716,  All'alba Vincero,화면 켜 있는 상태면 충전속도가 느려진다는데 그 말이 맞나요?,UNDERkg
717,  김상진,그냥 진짜 소비자 우롱한 제품이라 봅니다. 이래도 너희 살거잖아 하는 태도가 몹시 띠껍네요,UNDERkg
718,  이승,아니 디자인도 다른데 도대체 왜 울트라라고 한거임? 그냥 노트로 하면 더 좋았을텐데 누가봐도 노트인데 뭔 울트라임 그정도로 노트라는 닉네임을 없애고 싶은건가...,UNDERkg
719,  Saram,통화녹음만 아니면 갤럭시 살 이유가 없음..,UNDERkg
720,  કોરિયા ભયાનક,아이폰이 통화녹음만 되면 바로 넘어가지ㅋㅋ,UNDERkg
721,  Percent One,"어차피 나처럼 게임은 관심없고 유튜브만 FHD 60+도 잘 돌아가고 그저 배터리 오래가고 무엇보다 휴대하기 가벼운 얇은 그런 폰은 안나오나요????  바든 플립이든 그렇게만 나오면 엄청 잘팔릴거 같은데, 가격도 적당하고",UNDERkg
722,  Blue Sky,갤럭시s20플러스가 더 좋죠?,UNDERkg
723,  은밀한JPOP라이브,22U 생각보다 방열처리 잘돼있음 하지만 물리적으로 AP 발열못잡으니까 결국 GOS로 성능 후려쳐서 문제지 큰틀에서보면 사기치고 잘만든폰 ㅡ ㅡ,UNDERkg
724,  뽀송한인절미,갤럭시 시리즈 : 보디빌더인데 심장병이 있음,UNDERkg
725,  체코택시,플래그십 맞나 진짜 갤투나 갤s8+같은 대작좀 만들어라 살맛이 안난다,UNDERkg
726,  이승민,하... 같은 맘으로... 폴드 사용자인대... 통회녹음.삼성페이.그리고 넓어지는화면...요거3개가 따른걸 못쓰게하내료,UNDERkg
727,  양성학,S21 유튜브 버그나 고쳐줬으면..,UNDERkg
728,  Liebkne,갤럭시는 돈을 준다해도 안 씀,UNDERkg
729,  Kieun Hwang,가격도 GOS 적용해서  자급제 89만원에 판매해라,UNDERkg
730,  이월물고기,걍 lg돌아왔으면 좋겠어요,UNDERkg
731,  성이름,발열처리 잘했다고 그렇게 홍보하더니 ㅋㅋ,UNDERkg
732,  보로미르,네이버실검있던 시절에야 사람들이 죄다 네이버기사만 보니까 삼성언플에 속아서 삼성이 애플이랑 비슷한 줄 알겠지만 이제는 아니거든ㅋㅋㅋ 네이버기사가도 요즘은 댓글 별로 없거든 사람들이 안보니까.. 사기를 못치지~,UNDERkg
733,  노망난국뽕틀딱새키들 담당일진,일단 렌즈 5개 박은것도 디자인 ㅈ망인데 저걸 산다니,UNDERkg
734,  dayo meruhen,제발 일본의 소니꼴만은 면했으면 좋겠습니다.. 취미로 핸드폰 만드는 회사랑 동급 취급 받으면 전 삼성폰 안 살 것 같아요 6만전자야 언제 10만전자 갈꺼니 ㅠㅠㅠㅠ,UNDERkg
735,  하심군,AP 뭐...뜨거울 수 있죠. 성능 뭐...안좋을 수 있지. 근데 말을 그런 식으로 하면 안되죠. 말 때문에 손님을 내쫓는 케이스 같아요.,UNDERkg
736,  클즈너,애플도 삽질 삼성도 삽질이젠 뭘사야하는지 모르겠다...,UNDERkg
737,  seunglee seo,"GOS사태후 실망한 갤유저입니다만, 아무리 좋게 봐도 샤오미랑 뭐가 다를까..라고 한탄하며..  1세대 이상 차이나는 아이폰13과 비교는 아니라고 봅니다..",UNDERkg
738,  강냉이까,드디어!!!,UNDERkg
739,  인생살이,베터리 살살 1분에 1% 녹는다 ㄷ ㄷ ㄷ 실화임,UNDERkg
740,  YCT,낫띵 제품 사렵니다 영국제품이고 여름에 출시한다는데ㅋㅋ 그리고 안드로이드고. 얘도 이상하면 아직 학생이니까 아이폰사고요,UNDERkg
741,  김태헌,사전예약해서 사거나 정식출시되고 난후 얼마 안됬을때 산사람은 호구잡힌거임,UNDERkg
742,  yyy tyy,고동진을 다시 데려와야된다 이대로는 진짜 위험해보임,UNDERkg
743,  Fno Jang,엘지 왜 마렵누 그렇게 까고 깠는데 막상 없어지니 아쉽 개념이 없었지 나쁜 친구는 아니었는데...,UNDERkg
744,  johnyohboy,참 뭐랄까 엘지 모바일 철수 시기도 참 엘지스럽다 한 일년만 더 버텨보지 에공,UNDERkg
745,  김서쿠의 취미생활,에휴.. 그놈의 GOS만 아니였어도..,UNDERkg
746,  롤리팝,발열이 제어가 안돼니까 온도가 올라가지 ㅋㅋ,UNDERkg
747,  투모로,통화녹음 스X치 있잖아요!! 하실 분들을 위해 첨언하자면 그거 샤오미처럼 통화 녹음된다고 소리질러요..,UNDERkg
748,  Hustle kyu,갤럭시는 출고가라도 저렴하게 내려라,UNDERkg
749,  bam fa,amd 엔비디아 인텔 마소는 다른 나라가 감히 근처라도 가냐 정작 애플은 대만 애들도 따라잡음 그런 ㅂㅅ기업이 삼성이라는 더 ㅂㅅ을 경쟁자로 키워 참 잘먹고 잘산다 이건희 시절 안드 경쟁자를 다 고려장 시키고 쓰러졌던게 결국 애플이 운좋은거였지,UNDERkg
750,  행복한라이언,이제 삼성폰은 그냥 퀄리티 좋은 중국폰 급,UNDERkg
751,  수리 박,망해봐야 정신차린다 적자한번 거하게 나야 노태문 짤릴듯,UNDERkg
752,  じんmaster,삼성한테 뒷통수 오지게 쳐맞아도 갤탭 워치 버즈 폰사던 나도 다음폰은 아이폰 보고있다 원가절감?좋지 근데 물건은 뽑고해야될거아냐,UNDERkg
753,  우이동,사전 예약 취소했던 나얼마나 잘한 일이었던가!.,UNDERkg
754,  Panthera TigrisX2,삼성 좆잡고 반성해서 담에 제대로 만들어라 아이폰으로 넘어가기 싫다.,UNDERkg
755,  Jason Lee,아이폰도 통화녹음돼요. 국산앱 스위치가 있어요,UNDERkg
756,  JY Tatuio,공시 80도 잇던데,UNDERkg
757,  Jason Park,갤럭시는 더이상 감동도 없고 재미도 없는 폰이 되었지요 이쁘지도 않은 비싼 쓰레기입니다,UNDERkg
758,  Kw So,"맞아.... 삼성 정신차려~! 찐막이다,,, 나 휴대폰 못 바꾸고 있잖아~~ 한계치 차면 아이폰으로 갈거야~~~",UNDERkg
759,  승민,마지막기회다 삼성,UNDERkg
760,  HS Lee,내 노트20 울트라 생명연장 ;ㅅ; 감동,UNDERkg
761,  허경민,그니깐요 노태문 사장이 정말 원가절감 너무 했습니다,UNDERkg
762,  pimo208,"이번 영상은 뭔가 ""할 말은 많지만... 여기까지만 한다"" 느낌..언케에서 힘 많이 빼고 영상 만든 듯.. 여기서 더 말하면 쌤성이 싫어하지... 암",UNDERkg
763,  Dreamer Bin,진짜.. 이넘의 독과점이 아쉽네요. 참 이것의 대안이 안드에서는 없는 건가요? ㅠㅠ,UNDERkg
764,  MR LIM,이제 삼성은 가따버려야 됨 진짜s펜 아니면 진심 걸렀다 앞으로 삼성은 안산다,UNDERkg
765,  떼레떼레,카메라 렌즈 무식하게 많이달기 시작한 이후론 무겁기만한 쓰레기임,UNDERkg
766,  Spaceforce,걍 가전은 앞으로 LG 사고 스마트폰은 아이폰 사면됨. 끝.,UNDERkg
767,  Heesung Lim,삼성이 ㅋㅋㅋㅋㅋ 플래그쉽 ㅋㅋㅋㅋㅋ 중국 중급폰한테도 따잇하는 폰 ㅋㅋㅋㅋㅋ,UNDERkg
768,  가나다라마바사,울트라 1테라 예구 했는데...이젠 두번 다시 샘숭 절대 안삼.,UNDERkg
769,  조현준,팬텍이랑 엘지 죽고나서 더 좆같이 나가네 삼성...,UNDERkg
770,  Kty,제발 칩셋은 바라지도 않는데 os만큼은 안드로이드 버리고 제발 개발해주길,UNDERkg
771,  د,아... LG 휴대폰 ㅈㄴ 못만든다고 헬쥐라고 놀렸는데..,UNDERkg
772,  흰색,삼성 분발하자,UNDERkg
773,  Seoul le,"1,452,000원짜리 전자지갑이네ㅋㅋ다음버전나올때까지 기다리지뭐ㅋㅋ1~2년더쓴다고 큰일나는것도아닌데",UNDERkg
774,  꿀벌오소리,"삼성페이는 안쓰면 그만이고, 통화녹음은 요즘 중국폰들도 다 지원함.",UNDERkg
775,  Gantz,사전구매자는 그냥 웁니다 괜히 삿어 젠장,UNDERkg
776,  뮤무뮤,??? : 아 그래서 애플은 폰 접을 수 있냐고그래서 좆성은 성능을 반으로 접어버림 엌ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,UNDERkg
777,  Aqua Angelia,9:15 삼성 S22 울트라 스마트폰 새로운 기능 : 두목. 모자이크 처리 기능. ㅋㅋ,UNDERkg
778,  흰둥이,자기 스스로 이미지 잡아먹는 제품 출시하는 회사는 간만인데.,UNDERkg
779,  백공,신뢰를 잃은 브랜드는 쓰레기일 뿐이다,UNDERkg
780,  JD K,삼성전자 욕먹는이유...,UNDERkg
781,  성이름,통화녹음 때문에 절대로 다른 폰을 쓸수없음좆성 괘씸하지만 어쩔수없음,UNDERkg
782,  블라디미르,삼성전자 모바일 의사결정권자는 무슨 생각인지 궁금하다,UNDERkg
783,  sun j,삼성 이미지 진짜 안좋아짐,UNDERkg
784,  akkkt,전 쓰는 폰 맛탱이 가면 그냥 넘어가려구요,UNDERkg
785,  차차 나아지겠지 차차 좋아지겠지,그럼에도 똥럭시 쓰는 사람들은 진짜ㅋㅋㅋ,UNDERkg
786,  Kwonbujang,"카메라, 화질 빼고 칭찬하는 게 없네",UNDERkg
787,  임정섭,안드로이드>>ios 이거 하나로 아이폰 살 이유가없어짐. 윈11 안드로이드os간 상호 연동성 공식적으로 발달된 부분도 많고 서드파티앱에서도 편의기능이 너무많아서 못넘어가겠다. 갤노트 계승해서 스마트셀렉트 에어액션같은 기능 추가된거 마음에 듦,UNDERkg
788,  bam fa,대만도 따라잡는 허접한 애플 칩셋 10년을 못따라잡고 디자인은 네모난 아저씨 스타일이 정체성이랍시고  만들었다 여자들 안쓰게 만들고 이런 회사가 괜히 초창기에 노키아 소니 모토로라 윈도우폰 픽셀을 고려장시키고 셀프로 고려장 당했으니 애플이 운이 좋다는거지   정작 애플은 미국 it 기업치고 다른 나라랑 기술 격차는 제일 적다는게 디멘시티9000으로 뽀록남,UNDERkg
789,  우리집 멍뭉이사진이오,눈에 보이는것만 플래그십 속은 원가절감 sd카드슬롯좀 제발 넣어라,UNDERkg
790,  sa sa,외국인데 애플페이 개꿀,UNDERkg
791,  enchou,이제 소니나 구글폰에 잡힐 일만 남은듯,UNDERkg
792,  마대형,s20 쓰는 와이프가 물어본다. 이제 약정 다 되서 폰 바꿀건데 아이폰은 안 살거야. 그냥 s22 사면 되겠지? ---> 아니 지금 쓰는 s20 이 성능이 더좋을거야...그냥 써................,UNDERkg
793,  jo yoong,2년동안 삽질한거 보면 다음 해도 기대는 안됨,UNDERkg
794,  하얀연어,망해야지...그래야 다시는 장난 못치지...GOS fighting이다...노사장,UNDERkg
795,  헬린이,만약에 이걸 광고를 줬다고 하면 쓴소리 과연 할 수 있습니까?,UNDERkg
796,  성현,ip68 방수 되니까 수비드 머신으로 써도 되겠네,UNDERkg
797,  쏘렌토매니아,1:19  얘네 아마 이름에서 5G 뺐을걸요? 전시장 폰들도 그렇고 박스에도 5G없고 기기 정보상 이름도 5G 없어요.,UNDERkg
798,  GeunHyeong KIM,삼뭐통이 뭐에요?? 그리고 13분 42초에 나오는 괘씸한 부분도 뭔지 알려주실수 있나요?? 초보자라서요 ㅠㅠ,UNDERkg
799,  아이스티,자폭 22 울트라 기점으로 아이폰 대이동이 시작됨,UNDERkg
800,  Korea Blox,진동소리가 아이폰이랑 비슷하네요 ㅋㅋㅋ,UNDERkg
801,  js room,게임전혀안하는사람은 사도되나요?,UNDERkg
802,  오현승,나도 사회생활하는데 그냥 장사해서 그런가 통녹쓸일이 그렇게 많진않던데,UNDERkg
803,  뜨거운아이스커피,애플이 통화녹음만 지원하면 국내에서 삼성폰 많이 휘청거릴듯,UNDERkg
804,  Mutant,노트4 8.8노트 엣지 8.1노트FE 8.4노트8 8.4노트9 8.3노트10 8.3노트10+ 8.5 ---‐-------------노트20 7.1노트20U 7.9S22U 7.7사장 1명 바뀌고 귀신같이 점수가 떡락하고 있는데 이게 과연 우연일까?,UNDERkg
805,  로보겜,그냥 노트로 나오면 안되겠니?,UNDERkg
806,  Sundar Pichai,2:30 이제 다시 서비스센터에서 필름 붙여줍니다!ㅋㅋㅋ,UNDERkg
807,  BBB YYYSSS,아하하 저는 이 세상 최고의 흑우 입니다! 한컬 1테라 레드컬러 너무 게임 성능이나 베터리 성능 너무 아쉽네요!!! 배틀그라운드 리얼레이싱 3를 플레이 하면서 느끼는 답답함 때문에 정신병 올 것 같네요^^,UNDERkg
808,  jh l,심지어 카메라도 전작보다 구림 ㅋㅋㅋ,UNDERkg
