,id,comment,contents
720,  센써리안,"7:09 이 부분 저는 조금 다르게 생각합니다홈버튼 있는 아이폰은 오른쪽 전원버튼 누르면 원터치로 노크온효과와 동일하게 화면뜹니다위 방법은 언급을 안하셨는데, 알림화면 띄우는건 노크온이 당연히 편하겠지만 알림만 쓱보고 바로 화면끄려면 다시 노크온이 아니라 전원버튼을 눌러야해서 오히려 홈버튼 있는 아이폰이 편하게 느껴집니다(홈버튼 아이폰은 손안바꾸고 그냥 전원버튼 한번 더 누르면 됨)아이폰 7과 8 조합으로 4년넘게 쓰다가 최근 아이폰13프로+아이폰7 조합으로 투폰쓰는 유저입니다",ZUYONI
721,  J,13:34 안녕 늪에 빠져버렸습니다,ZUYONI
722,  우미,ㅋㅋㅋㅋ 꼭 티코에 스포츠카 앤진넣은 상황 기름값이 덜덜,ZUYONI
723,  슈어에이,"장점: 싼 가격, 프로세서, 홈버튼단점: 장점외 전부이것저것 하는 사람 입장에선 애매해서 다음세대 아이폰을 기다려봅니다.",ZUYONI
724,  신나신나,주연님너무이쁨 ㅠ ㅠ,ZUYONI
725,  프리미엄,칩셋빼고 다 단점이라 봐도됩니다..사실상 A15  넣어줬다 빼고는 싹다 원가절감이라메인으로 쓰는게 아닌 그냥 순수 게이밍용의 서브폰으로썬 칩셋 하나때문에 메리트 충분합니다,ZUYONI
726,  겨울이,참기힘들었다규 ㅠㅠ,ZUYONI
727,  소나기,아이패드 에어3 쓰는데 시계만 보고 싶을 때 지문 등록 안한거로 눌러서 봐요 노크온 진짜 넣어줬으면 좋겠어요..,ZUYONI
728,  S P,Hi cutie I am new subscriber ️,ZUYONI
729,  백수탈출한애기 응애,저는 아이폰 se2 쓰고 있는데요se2 산걸 후회하고 있습니다 배터리가 너무 빨리 닳아서 빨리 13프로로 갈아타고 싶어요 ㅠㅠ,ZUYONI
730,  AFANT_2,"읭 아이폰이 아니라 주연님을 기다렸는디요,,,",ZUYONI
731,  my God Oh!,레.트.로말할때 너무 귀여운거어 아님? ㅋㅋ,ZUYONI
732,  파르크키,마스크 쓰고 잠금해제 진짜 잘 안되던데;; 나만 그런가,ZUYONI
733,  수민수민수민,오늘 너무이뻐여,ZUYONI
734,  김정국,와 더 이뻐 젔어요,ZUYONI
735,  유기홍,존정보요,ZUYONI
736,  killyou18,기다렸다고 주연쓰,ZUYONI
737,  ESFJ유형,"주연님 봄브라이트톤인가,,,,,,,,,,쨍한 립 + 옷 입으시니까 얼굴이살아여!!",ZUYONI
738,  Sh,딴건 모르겠고 이뻐서 들어옴,ZUYONI
739,  강마루,전 …. 이뻐서 좋은데…. ^^,ZUYONI
740,  TAK,썸네일보고 존예라 들어옴 ㄷㄷ,ZUYONI
741,  김은수,아직도 se2쓰는 제게도 노크온….너무 너무너무문누누ㅜㅜㅜㅜ필요하다 생각드는데 왜그래요 애아플,ZUYONI
742,  만두,예쁘게생겼다ㅜㅜ,ZUYONI
743,  월280멍,화면을 조금만 크게 나왔으면 샀다..,ZUYONI
744,  Siberian Monkey,주둥이 자막을 ZU중이로 해보시는걸 추천합니다~!,ZUYONI
745,  감자프로토콜,죠오오오오오오오은영상 가아아아아아암사합니다,ZUYONI
746,  곽민성,케이스 뭐예요?,ZUYONI
747,  오윤식,0:13 어떤게 아이폰 se3 인가요 ㅇㅅㅇ?,ZUYONI
748,  switch u,사랑합니다.,ZUYONI
749,  김종익,전 아직 버튼있는제품 선호해요,ZUYONI
750,  주녀억 정,아이폰프로 캐이스 어떤거에요 ??,ZUYONI
751,  추민수,예뻐염,ZUYONI
752,  포세기돈,카메라 성능은 모르겠고 이쁘다 vs 예쁘다 정도 차이인거 같은데요,ZUYONI
753,  Hak-hyeon Kim,존나 예쁘게 생겼다 진짜,ZUYONI
754,  민수,케이스사이트정보 궁금합니다,ZUYONI
755,  ᄏᄏᄏ,디자인만 어떻게 좀 됬어도..,ZUYONI
756,  Bliss,07:47  넘 기여움,ZUYONI
757,  leeeeee,누나 너무 이뻐요 ㅠㅠ,ZUYONI
758,  JOE Player,안드로이드 쓰다 아이폰가서 불편한게 오타와 틀릴때 지우기에서 좌절해서 아이폰을 접었네요,ZUYONI
759,  사부작사부작,07:47 Kill Point~~~,ZUYONI
760,  강원규,썸네일 보고 구렛나루 겁나 멋있게 났다고 생각해서 미안합니다.,ZUYONI
761,  ᄀᄌᄋ,7:47 너무 기ㅜ엽습니다 누님..,ZUYONI
762,  Junho Park,최고의 게임폰 아이폰se,ZUYONI
763,  신정률,초등학생 쓰기 괜찮을까요?,ZUYONI
764,  나르미,썸네일 무슨일인가요 ㅇㅅㅇ 세상 존예롭네여,ZUYONI
765,  Fossil Fresh,"맞아요, 오타! 그리고 글씨가 너무 작아 보임. 그래서 zoom 또는 larger font 하면 보이는 게 너무 적어짐.",ZUYONI
766,  생고라니,아니 휴대폰 관심도 없는데 그냥 미모구경하러 들어왔다가 다보고 가네,ZUYONI
767,  승원김,se2 랑 차이가 뭐임,ZUYONI
768,  코쟁이,휴대폰은 모르겠고 이뻐서 얼굴을 계속보게 되네,ZUYONI
769,  ENFJ엔프제,7:47 주둥이들 도르마무 구간12:23 도르마무2,ZUYONI
770,  다엔,욕심인 걸 알지만 미니가 사라지면 그 폼팩터가 SE로 넘어가줬으면...,ZUYONI
771,  이정현,마스크쓰고 페이스아이디 적용된 이상 se는 의미없다고 봄,ZUYONI
772,  대댓글알림설정안함,se4 존버해봅니다,ZUYONI
773,  Jay Pak,7:47 안붙어요! 무한 돌려보기,ZUYONI
774,  MongKi,난 솔직히 it때매 이분보는게 아니고 미모보러옴,ZUYONI
775,  박지원,Xs 중고가 나을지도,ZUYONI
776,  하늘밧줄,왜케 예뻐?,ZUYONI
777,  마이쪙,프로가 좀 도 색이 선명하네,ZUYONI
778,  병쵸리,"간만에 등장했는데, 미모 무엇",ZUYONI
779,  블랙레인 Black Rain 玄雨,아이폰 노크온 더블 터치 아니고 그냥 화면 한번만 터치해줘도 열리는데,ZUYONI
780,  구이남,이럴거면ㅋㅋㅋ아이폰미니를사는편이좋은거같은데요 애플도 레트로감성인가요 우려먹을거면 충전기를넣고주면안되는건가ㅠㅠ,ZUYONI
781,  고길동,14:03 색감이 따뜻해서 약간 술 취하신 것처럼 보여요,ZUYONI
782,  본ᄀ 김,원신이 머당가요?,ZUYONI
783,  ikhee seo,주연 누나 너무 이쁘세여,ZUYONI
784,  Sang Yoon Lee,주둥잌ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,ZUYONI
785,  prollejazz,0:52 그냥 이뻐서 보는건데 ㅎ;;,ZUYONI
786,  전희철,솔까 se3세대 하나도 안궁금한데썸네일 때문에 들어옴,ZUYONI
787,  kim myung dong사회자 김명동,무조건 이쁘다,ZUYONI
788,  mck kim,오타가 잘 안나던데 그전에 더 작은 폰도 안났는데 오타가 왜 난다는건지 이해가 잘 안가요 ㅋ아이폰se1도있는데 오타 안남 손이 굉장히 큰편 ㅋ,ZUYONI
789,  Pro Kim,테크지식 할때가 귀여워서 보는뎀,ZUYONI
790,  바이든바이든,내이상형 ♡️,ZUYONI
791,  owe n,헤메코 무슨일...,ZUYONI
792,  rectspiritable,와 겁나 올만에 봣는데 나이 안먹네,ZUYONI
793,  박성수,0:53 이건 당연히 누나 자체 아닐까요..?️,ZUYONI
794,  귀여운갱얼쥐,누님 귀여워요,ZUYONI
795,  모모,주연씨 오늘 화장 잘 먹었네요 ㅎㅎ,ZUYONI
796,  유네스,뒤에 있는 틔운 미니 리뷰는요?!,ZUYONI
797,  네니요,존예,ZUYONI
798,  suwon Yoo,주연님 se3는 왜 그리 크죠? 내가 들고있는 맥스 같아...,ZUYONI
799,  동햄,저는 아이폰 써본적은 없고 살면서 안드로메다만 썼는데 아이폰 쓰면 많이 불편할까요?,ZUYONI
800,  탕COYS,더 싸야됩니다..더..,ZUYONI
801,  리송빠레,노크온 = 옆에 전원 살짝 누르면 됨 / 가격대 성능비를 두배정도 가격 차이 나는거랑... 비교를하네 칩이 똑같으면 카메라 배터리 등등에서 코스트 절감 했을건데... 디자인만 다르고 다 똑같은걸 원할거면 뭐 껍데기에서 절반 가격에 코스트가 빠졌다는 논리인데 참 이걸 리뷰라고 봐야하나 하.하.하.,ZUYONI
802,  옫옫,7:48 귀... 귀여워요...,ZUYONI
803,  HelloJune,영상내내 주연님 주둥이만봐씀다,ZUYONI
804,  김경수,오늘영상에서 왜이리 이쁘지..,ZUYONI
805,  정채원,오늘도 예쁘시군요,ZUYONI
806,  NAG —,리뷰는 안보이고 왜 주연님만 보이지,ZUYONI
807,  최용수,아님 얼굴이 이뻐서 좋아하는거임,ZUYONI
808,  라면 진,내인생 최초 유튜브 아이폰 3 콤보 아이폰 광고2스택 영상1스택,ZUYONI
809,  계란탁탁파송송,0:110.25배속,ZUYONI
810,  박규태,11:45 ㅋㅋㅋㅋㅋ,ZUYONI
811,  어그로2년차,플립4 언제나올까요,ZUYONI
812,  VU의_티브이유,11:42 에엨! X,ZUYONI
813,  익 닉,영상 자주 못 올리시네요 화이팅,ZUYONI
814,  S,왜 말이 다르지? 누군 동영상도 6시간을 못버틴다구 하던데,ZUYONI
815,  Scarlett,7:48 안 (≧∀≦)어요ㅋㅋㅎ 귀엽,ZUYONI
816,  박민영,7:46 안부터요 기엽습니다 주연행님,ZUYONI
817,  T QQQ,ㅋㅋ원신게임용아니지 ㅋㅋ 게임성능테스트용이지 맞지맞지,ZUYONI
818,  Dow,근대.. 너무이뻐요,ZUYONI
819,  홍윤준,이놈의 주둥이는 갤럭시를 외처본다~ 난 그저 썸네일을 보고들어왔을뿐..,ZUYONI
820,  강석훈,개이쁨,ZUYONI
821,  구경 하며 산책,아이폰 사용해본적 없고 안드 10여년동안 쓰고있는 사람입니다 통화녹음좀 넣어줬으면 통화녹음 넣어주면 아이폰부터 에어팟 애플워치 아이패드 다사줄게,ZUYONI
822,  미어캣은소다,"13:52 ... 저기... 둘다 이쁜데요???? @,.@",ZUYONI
823,  사과상자,암만좋은 기종도 게임에 장사없음 ㅋ ㅋ ㅋ,ZUYONI
824,  파붕이,인물모드 자꾸 사람이 아닌 거 사람이 아닌 거 이러는데 왜 가슴이 아프지,ZUYONI
825,  Syct,15:41 이거랑 썸네일 문채원인줄 ㄷㄷㄷ,ZUYONI
826,  오경민,아이폰을 왜 싸게 사면 안되는거지???좀 쌌으면 좋겠는데...,ZUYONI
827,  이초인,머야 아이폰보다 이쁘다,ZUYONI
828,  주용성,아이폰x 카메라 재활용한듯?,ZUYONI
829,  로즈마리,캬,ZUYONI
830,  벡스,미인이시다~,ZUYONI
831,  상남자,그냥 주연 자기가 이쁜거면서...,ZUYONI
832,  JAY,커여웡,ZUYONI
833,  최영현,"누나 넘 입버여,,",ZUYONI
834,  YOUTUBE고양이,애플 명동 안가나요?,ZUYONI
835,  콩이의 하루,이 분… 이쁘넴,ZUYONI
836,  di Caldo,눈을 감고 들으니 목소리톤과 억양이 문채원 배우랑 많이 비슷하네요 ^^,ZUYONI
837,  박성진,Se3세대로 찍은 전면 카메라 영상 레전드네;ㅈㄴ 이쁘다,ZUYONI
838,  편육,se3가 어떤든 뭐든 그냥 누나 밖에 안보이네유,ZUYONI
839,  이현진,우앙앙,ZUYONI
840,  lunusia punm,들어서 깨우기 있던데,ZUYONI
841,  내오징어,진짜 미친 미모다 심했다,ZUYONI
842,  하이하,넹 ㅎ,ZUYONI
843,  오징돌이,굿굿베리굿bb,ZUYONI
844,  그러면목성!!,00:11 안붙어요!!><,ZUYONI
845,  니,저 아이폰 하나만 주떼여,ZUYONI
846,  무적곰팅,ㅋㅋㅋㅋㅋㅋㅋㅋ귀신인줄   영상과  사진의 피부톤차이,ZUYONI
847,  Javan Kim,누나 아이폰13프로 케이스 먼가영,ZUYONI
848,  Youngjun Lee,주연이누나 살이 많이 빠지신거 같애 ㅠ ㅠ,ZUYONI
849,  시섭 {2022년에도누나들이랑함께하자},한동안업로드안올려와던데ㅜㅜ,ZUYONI
850,  중국 스파이,뒤에 식물 쑥쑥 자라는 중이네 ㅋㅋㅋㅋ,ZUYONI
851,  홍합,이쁘 히잌,ZUYONI
852,  On Bust,사실상 이제 se시리즈는 돈없는 학생들이나 쓰는폰이 맞죠 미니보다 가벼운거도 아니고 화면이 큰것도 아니고 배터리가 오래가는거도 아니고...차라리 12미니를 중고로 사는게 가격도 더 저렴합니다,ZUYONI
853,  곰발바닥,저 입꼬리? 입주름? 이 매력적이신듯,ZUYONI
854,  병현,저두 9시에 깨고시퍼여,ZUYONI
855,  Tomatojy,SE3 쓸 바에야 미니 중고나 페이되고 통화녹음되는 갤럭시 쓸 듯,ZUYONI
856,  Ever Green,미모 떄문에 집중이안되네요 그리고 손톱 짧은건 바람직하다 생각합니다,ZUYONI
857,  siroganes tab,썸넬 다른사람인줄....,ZUYONI
858,  김궄찌,이쁘네,ZUYONI
859,  닌게,그래 아이폰14를 구입해라 이것 못사용하지 우리 이아폰14을 구입해야지 애플작전에 걸린것 같다. 본인입으로 애플 아이폰14를 구입해야된다는걸 보여주는,ZUYONI
860,  두두두두빵빵,15:23 오빠 나 뭐 달라진거 없어 ?,ZUYONI
861,  Shin zzanggu,나는 안! 붙어요! 를 몇번을 보았는가.,ZUYONI
862,  이게,"선생님,, 네이버에 200몇개 알람 확인좀 안될까요,,,,,,,,,,,불 - 편",ZUYONI
863,  김경욱,0:11 오늘은 여기무한반복 ㅠㅡㅠㅡㅠㅡㅠㅡㅠㅡㅠㅡㅠㅡㅠㅡㅠ,ZUYONI
864,  이시원,카메라가 날개야..,ZUYONI
865,  Scarlet,머리색이 날아가는구나아ㅏㅏ,ZUYONI
866,  벤데타,7:48 안붙어요!×♤×,ZUYONI
867,  제왕이,ㅈㄴ이쁘다..,ZUYONI
868,  바이어너.,나나 바로온거 같은뎅,ZUYONI
869,  어쩌라는거지,어머 언니 옷 나랑 커플ㄹㄹ,ZUYONI
870,  인찬,화장지우면 진짜 개실망하긋네,ZUYONI
871,  안스퍼스,걍 이뻐서 좋아하는 거임,ZUYONI
872,  Jay M,러기지? 짐이라는뜻인가?,ZUYONI
873,  검정,이은해 닮으셧네,ZUYONI
874,  김다경은거꾸로해도김다경,넘 예뻐서 집중이 안돼요;,ZUYONI
875,  퍼플,섭이형 미안해,ZUYONI
876,  아카테스,누나 미안합니다 누나가 너무 예뻐서 리뷰를 잘 못들었습니다 다시 영상 보겠습니다,ZUYONI
877,  Rini Handayani,Unnie what is your job?,ZUYONI
878,  D S,사진빨 ㅋㅋㅋㅋ,ZUYONI
879,  콩콩퐁퐁,안예뻣음 안봣서,ZUYONI
880,  별다방스타,3등,ZUYONI
881,  hw O,15:19 ㅗㅜㅑ,ZUYONI
882,  형아,머야 안와서 뭔일 있나 했짜나요,ZUYONI
883,  회개의열매)거룩하라.,"※ 유,   투  ,  브, ,트,  *  , 터  , ""회, 개  ,와   , 거  , 룩 , 함   ,  사역,회 ,  검,  색   ................!※ 유,   투  ,  브, , .. 엘  리야의 외  침   , 검색.................!",ZUYONI
884,  김정환,엇 티움미니!!! 너무 포인트가 살아나네요.다음주면 티움으로 키워 따먹기 컨텐츠 나오나요? ㅋㅋ,ZUYONI
885,  Martin Seo,저거 사면 10분 있다가 후회함 아니 1분 후 후회함,ZUYONI
886,  pilgrim Lonely,0:43 아 .. 내가 주둥이엿구나 ㅎ,ZUYONI
887,  PePe,7:47 ???: 으ㅡ앙?!,ZUYONI
888,  탱구와울렁쇠,호,ZUYONI
889,  Yd샤샤삭,10:42 ㄴ.. 네..?,ZUYONI
890,  죠슈아,내가 주둥이었어!?,ZUYONI
891,  01.N,10년 가까이 갤럭시 사용자인데 삼성도 제발 원가 절감 말고 품질 우선제품 만들어 줬으면 ㅠㅠ 갤럭시도 아이폰 se3 같은 고성능 중저가 폰 라인업 만들어 줬으면 좋겠어요 진짜로 ㅠㅠ  지금 있는 a시리즈는 진짜 애플과 비교하면 저성능 중고가 폰이에요 이거 진짜 삼성사용자에게 물어보면 다 의견같을껄요 아니 그냥it유튜버에게만 물어봐도 저성능 중고가 라고 인정할거예요 ㅠㅠ아마 진짜 애플같은 고성능 중저가 폰 만들면 20대 30대 도 걀럭시 사용자늘어나지 않을까.... 저 라인업  있는 애플이 부럽긴 하지만 옮겨가긴 쫌....나는 애플소프트웨어랑 잘안맞어서 ㅠㅠ 제발 삼성도  예전처럼 성능이 강한 폰을 만들어주세요 ㅠㅠ 저런 고성능 중저가폰 라인업두요 ㅠㅠ,ZUYONI
892,  Haven!!,마 예쁘노,ZUYONI
893,  김정우,같이.... 원신하실래요....? ㅎ,ZUYONI
894,  X P,빠이...,ZUYONI
895,  Circle,미니라는 선택지가 있음에도 불구하고 SE3를 만드는 애플이나 그걸 사주는 호갱이나 ㅋㅋㅋ 기기가 균형이 맞아야 뭘 칭찬을 하든가하는데 AP랑 램올리고 나머지는 2017년도 산업폐기물 수준 하드웨어 그대로 넣는거보면 ㅋㅋㅋ참,ZUYONI
896,  왜가리왜가리,못참겠다,ZUYONI
897,  s,주둥이,ZUYONI
898,  EoS,폼팩터좀바꿔….,ZUYONI
899,  놈우현,se3 거지폰 아니노 ㅋㅋ 13시리즈 사라,ZUYONI
900,  tiltshift,주붕이,ZUYONI
901,  정상원,se 나온지가 언젠데 뒷북아닌가요? 계속 기다렸는데 2주동안 업로드도 없고. 공백에 관한 언급도 없고 실망입니다,ZUYONI
902,  배병언,"GOS 사태로 오랜만에 아이폰으로 넘어왔는데 이제야 디에디트의 영상의 비율과 좌측 로고가 아이폰 비율, 노치 영역에 맞춰졌다는 걸 알았습니다 ㅋㅋㅋ 오랜만에 왔는데도 이질감없는 사용감, 흠결없는 경험에 잘 넘어왔나는 생각이 드네요 ㅎㅎ",THE EDIT
903,  김병한,H님의 의견에 백프로 공감합니다29만원 차이로 미니를 사면압도적인 카메라와 디스플레이 배터리타임을 얻을 수 있으니 폼팩터에 매력을 느끼시는게 아니면 비추천드려요,THE EDIT
904,  배배,"SE2 2년 사용했었는데 배터리,화면크기 말고는 정말 만족하는 제품이었음 휴대성 한손조작 지문인식 너무나 좋았던 제품이었지만 배터리 화면크기 디스플레이는  도저히 안될듯 ㅠㅠ 다만 서브폰으로는 대추천!",THE EDIT
905,  김내영,영상이 아이폰에 최적화 되어 있는 거 같아서 너무 보기 좋아요!! 레터박스도 없도 디에디트 로고도 노치에 딱 맞게 해 놓으시고 짱짱!!,THE EDIT
906,  UR West,아이폰 6s 6년째 사용중..배터리 30분쓰면 20%남음.. 뭘 갈아타도 드라마틱한 성능을 기대할수있는 상황임,THE EDIT
907,  홍이,알아듣기 쉽게 각 성능비교해주면서 고민까지 해결해주시는 에이치님 ㅠㅠㅎ 감사해용 ㅎㅎ,THE EDIT
908,  사탕수수,아이폰7을 사용하면서13미니로 갈지 SE3세대로 갈지 고민중이었는데 비교해주셔서 유용하네요특히 화면 크기 차이가ㅋㅋㅋ13미니로 바꾸고 다시 작은 폰 유행이 돌아올 때까지 4-5년쯤 써야겠어요,THE EDIT
909,  hyun lee,"아이폰 se2 2020년 5월 출시일 이틀뒤에 받아 지금까지 사용해본 느낌 적고갑니다.일단 폰은 웹서핑+카카오톡 정도만 사용하고 사진은 업무상 기록 남기는 용도가 거의 대부분입니다. 크게 고사양 작업을 하지 않다보니 성능적으로는 차고 넘친다는게 느껴지네요. 또한 하드한 작업은 데탑으로 다 돌리다보니 배터리 빼고는 전혀 부족함이 없어 몇년 더 사용할듯합니다.se2사기 전에는 안드로이드만 사용했었는데, 요넘으로 넘어오고 나서는 크게 핸드폰에 대한 구매욕구가 사라지더군요. 정말 배터리(분명 무선 전화기를 샀는데 유선전화를 산 느낌)만 아니면 주변 사람들한테도 강추할만한 기기입니다. 벌써 3세대 나온다니 세월 참 빠르군요",THE EDIT
